RegionID,RegionName,StateName,SizeRank,Date,Monthly_Payment_20Down
394729,"Joplin, MO",MO,243,2019-11-30,789.0852636010331
394539,"Dover, DE",DE,244,2019-11-30,1148.4234815472369
394559,"El Centro, CA",CA,245,2019-11-30,1298.745182737085
394712,"Jackson, TN",TN,246,2019-11-30,722.2424780666713
395246,"Yuba City, CA",CA,247,2019-11-30,1604.8299566403778
394406,"Bowling Green, KY",KY,248,2019-11-30,901.8011258015808
395119,"St. George, UT",UT,249,2019-11-30,1606.8062712763056
394896,"Muskegon, MI",MI,250,2019-11-30,762.9736533247436
394299,"Abilene, TX",TX,251,2019-11-30,930.1709231987254
394707,"Iowa City, IA",IA,252,2019-11-30,1370.11199880939
394351,"Auburn, AL",AL,253,2019-11-30,1164.201408721376
394860,"Midland, TX",TX,254,2019-11-30,1672.2252768064675
753869,"Bloomington, IL",IL,255,2019-11-30,1102.6545838660145
394671,"Hattiesburg, MS",MS,255,2019-11-30,881.847263938838
394944,"Oshkosh, WI",WI,257,2019-11-30,1137.2849006031388
394555,"Eau Claire, WI",WI,258,2019-11-30,1192.0719383886424
394651,"Greenville, NC",NC,259,2019-11-30,843.4459876543785
394428,"Burlington, NC",NC,260,2019-11-30,893.8955200571947
395210,"Waterloo, IA",IA,261,2019-11-30,912.5448724902008
394480,"Coeur d'Alene, ID",ID,262,2019-11-30,1688.5589184718417
394553,"East Stroudsburg, PA",PA,263,2019-11-30,1240.223249566046
395007,"Pueblo, CO",CO,264,2019-11-30,1048.0734290290245
394392,"Blacksburg, VA",VA,265,2019-11-30,907.2698139782194
395215,"Wausau, WI",WI,266,2019-11-30,1058.191876372489
394731,"Kahului, HI",HI,267,2019-11-30,3068.5972182511696
394720,"Janesville, WI",WI,268,2019-11-30,1099.4612392235913
394393,"Bloomington, IN",IN,270,2019-11-30,1049.0694912169963
394930,"Odessa, TX",TX,271,2019-11-30,1273.5134065384848
394710,"Jackson, MI",MI,272,2019-11-30,893.2753640236303
395125,"State College, PA",PA,273,2019-11-30,1405.9468996054952
395079,"Sebastian, FL",FL,274,2019-11-30,1350.429011607312
394814,"Madera, CA",CA,275,2019-11-30,1449.687216667678
394523,"Decatur, AL",AL,276,2019-11-30,803.6053279360303
394453,"Chambersburg, PA",PA,277,2019-11-30,1162.9068042244226
395193,"Vineland, NJ",NJ,278,2019-11-30,1112.653531387779
394703,"Idaho Falls, ID",ID,279,2019-11-30,1251.4776861258376
394639,"Grand Junction, CO",CO,280,2019-11-30,1375.3640491946885
394563,"Elizabethtown, KY",KY,281,2019-11-30,812.7965945845767
394917,"Niles, MI",MI,282,2019-11-30,1002.7012741524902
394873,"Monroe, MI",MI,283,2019-11-30,1030.202438588546
395066,"Santa Fe, NM",NM,284,2019-11-30,1883.1065120639555
394314,"Alexandria, LA",LA,286,2019-11-30,780.1463207889343
395163,"Traverse City, MI",MI,287,2019-11-30,1339.5349625770696
394359,"Bangor, ME",ME,288,2019-11-30,972.097625389951
394685,"Homosassa Springs, FL",FL,289,2019-11-30,910.7193982068256
394662,"Hanford, CA",CA,290,2019-11-30,1233.7855044220328
394723,"Jefferson City, MO",MO,291,2019-11-30,968.9722221302744
394598,"Florence, AL",AL,292,2019-11-30,717.1094722726668
394537,"Dothan, AL",AL,293,2019-11-30,704.3676488823075
394306,"Albany, GA",GA,295,2019-11-30,673.2813511427375
395102,"Sioux City, IA",IA,297,2019-11-30,940.864247811721
395223,"Wichita Falls, TX",TX,298,2019-11-30,780.5738619737866
395152,"Texarkana, TX",TX,299,2019-11-30,859.4677276904429
395182,"Valdosta, GA",GA,300,2019-11-30,778.5238094662948
394800,"Logan, UT",UT,301,2019-11-30,1421.9660465091235
394595,"Flagstaff, AZ",AZ,302,2019-11-30,1794.11759553314
395036,"Rocky Mount, NC",NC,303,2019-11-30,659.8597309285051
394515,"Dalton, GA",GA,305,2019-11-30,843.7140558176595
394783,"Lebanon, PA",PA,306,2019-11-30,977.7409522253712
394880,"Morristown, TN",TN,307,2019-11-30,915.5815909439884
395232,"Winchester, VA",VA,308,2019-11-30,1379.0306812264168
395221,"Wheeling, WV",OH,309,2019-11-30,611.7460359993042
394879,"Morgantown, WV",WV,310,2019-11-30,852.2576294167767
394756,"La Crosse, WI",WI,311,2019-11-30,1330.389433931059
394900,"Napa, CA",CA,312,2019-11-30,3531.272189678772
395013,"Rapid City, SD",SD,313,2019-11-30,1327.2541429291182
395139,"Sumter, SC",SC,314,2019-11-30,792.1522030373618
395117,"Springfield, OH",OH,316,2019-11-30,728.8965578005393
394668,"Harrisonburg, VA",VA,317,2019-11-30,1183.612570888338
394368,"Battle Creek, MI",MI,318,2019-11-30,790.1055073523239
395094,"Sherman, TX",TX,319,2019-11-30,1237.0983367535098
394821,"Manhattan, KS",KS,320,2019-11-30,1176.5933992695775
394442,"Carbondale, IL",IL,321,2019-11-30,756.8692859463599
394727,"Johnstown, PA",PA,322,2019-11-30,747.6030154982816
394728,"Jonesboro, AR",AR,323,2019-11-30,796.6901634237191
394390,"Bismarck, ND",ND,324,2019-11-30,1431.6364951792707
394661,"Hammond, LA",LA,325,2019-11-30,989.6624056315984
394983,"Pittsfield, MA",MA,326,2019-11-30,1386.1117301932854
394890,"Mount Vernon, WA",WA,327,2019-11-30,1964.690863574084
395153,"The Villages, FL",FL,329,2019-11-30,1561.7689901420422
394307,"Albany, OR",OR,330,2019-11-30,1458.9063881479483
394633,"Glens Falls, NY",NY,331,2019-11-30,1283.2792454677565
394780,"Lawton, OK",OK,332,2019-11-30,657.6661343042048
394474,"Cleveland, TN",TN,334,2019-11-30,960.749248510964
395098,"Sierra Vista, AZ",AZ,335,2019-11-30,970.831029593131
394325,"Ames, IA",IA,336,2019-11-30,1160.7261948675168
394824,"Mansfield, OH",OH,337,2019-11-30,675.2954361514594
395128,"Staunton, VA",VA,338,2019-11-30,1137.2282373998917
394321,"Altoona, PA",PA,340,2019-11-30,826.8039958297259
394905,"New Bern, NC",NC,341,2019-11-30,850.9774293903871
394588,"Farmington, NM",NM,342,2019-11-30,971.1910741271312
395120,"St. Joseph, MO",MO,343,2019-11-30,792.239785125525
395054,"San Angelo, TX",TX,344,2019-11-30,1114.721415651697
395218,"Wenatchee, WA",WA,345,2019-11-30,1838.0177805419503
394949,"Owensboro, KY",KY,346,2019-11-30,704.8388673668687
394778,"Lawrence, KS",KS,349,2019-11-30,1306.538245142183
394635,"Goldsboro, NC",NC,350,2019-11-30,698.2282949673878
395213,"Watertown, NY",NY,351,2019-11-30,1020.090298340212
395089,"Sheboygan, WI",WI,352,2019-11-30,1188.1773463924928
395217,"Weirton, WV",OH,353,2019-11-30,506.3945789892789
394867,"Missoula, MT",MT,354,2019-11-30,1761.1403519899063
394407,"Bozeman, MT",MT,356,2019-11-30,2270.567232157486
394333,"Anniston, AL",AL,357,2019-11-30,671.748252379243
394374,"Beckley, WV",WV,358,2019-11-30,489.1937945250229
395225,"Williamsport, PA",PA,359,2019-11-30,998.2377800413848
394423,"Brunswick, GA",GA,360,2019-11-30,1067.4683906939276
753872,"California, MD",MD,361,2019-11-30,1659.749765451393
395173,"Twin Falls, ID",ID,361,2019-11-30,1172.6833508771836
394893,"Muncie, IN",IN,364,2019-11-30,557.5480500665886
394857,"Michigan City, IN",IN,365,2019-11-30,855.1112485587889
394788,"Lewiston, ME",ME,367,2019-11-30,1112.1346303978935
394804,"Longview, WA",WA,368,2019-11-30,1524.2441057235806
394734,"Kankakee, IL",IL,370,2019-11-30,1051.3664436237016
394709,"Ithaca, NY",NY,376,2019-11-30,1522.8257778731618
394637,"Grand Forks, ND",MN,377,2019-11-30,1195.1935479172437
394524,"Decatur, IL",IL,378,2019-11-30,613.5589285439739
394369,"Bay City, MI",MI,380,2019-11-30,705.3035699323681
394599,"Fond du Lac, WI",WI,381,2019-11-30,1075.773896956205
394630,"Gettysburg, PA",PA,382,2019-11-30,1115.4495083194838
394620,"Gadsden, AL",AL,383,2019-11-30,644.742708899404
394823,"Mankato, MN",MN,386,2019-11-30,1237.5388568427056
394794,"Lima, OH",OH,387,2019-11-30,718.5852672624087
395080,"Sebring, FL",FL,390,2019-11-30,839.9713428386816
394462,"Cheyenne, WY",WY,391,2019-11-30,1556.2526923412074
394689,"Hot Springs, AR",AR,392,2019-11-30,808.3527306617256
394542,"Dubuque, IA",IA,396,2019-11-30,1129.726059598148
753912,"Pinehurst, NC",NC,398,2019-11-30,1258.0144537820545
394953,"Paducah, KY",KY,399,2019-11-30,625.5286063391347
395190,"Victoria, TX",TX,400,2019-11-30,1093.6846515452971
395038,"Rome, GA",GA,401,2019-11-30,828.1001985342334
394441,"Cape Girardeau, MO",MO,405,2019-11-30,861.2019287565017
394580,"Fairbanks, AK",AK,407,2019-11-30,1567.1617087912982
394513,"Cumberland, MD",MD,409,2019-11-30,684.3760532105235
394928,"Ocean City, NJ",NJ,410,2019-11-30,2345.399154741512
394505,"Corvallis, OR",OR,411,2019-11-30,2069.308941979624
394988,"Pocatello, ID",ID,412,2019-11-30,1073.2209335762373
394964,"Parkersburg, WV",WV,419,2019-11-30,634.5499137519446
394980,"Pine Bluff, AR",AR,421,2019-11-30,471.4590430242597
394641,"Grants Pass, OR",OR,422,2019-11-30,1441.37138272117
394568,"Elmira, NY",NY,432,2019-11-30,688.9476120053093
394644,"Great Falls, MT",MT,433,2019-11-30,1083.4129319826784
394859,"Midland, MI",MI,437,2019-11-30,1011.9967028068128
394755,"Kokomo, IN",IN,438,2019-11-30,637.060771979164
394395,"Bloomsburg, PA",PA,439,2019-11-30,1134.259537401375
394675,"Helena, MT",MT,441,2019-11-30,1458.863145534972
394489,"Columbus, IN",IN,445,2019-11-30,957.727886001566
394682,"Hinesville, GA",GA,449,2019-11-30,892.0823896080467
394445,"Casper, WY",WY,454,2019-11-30,1094.4352947637108
394866,"Minot, ND",ND,458,2019-11-30,1096.8373696025394
394638,"Grand Island, NE",NE,462,2019-11-30,1074.4974893096812
395062,"Sandusky, OH",OH,469,2019-11-30,869.1856307300679
394516,"Danville, IL",IL,472,2019-11-30,515.6117440351927
394787,"Lewiston, ID",ID,518,2019-11-30,1222.2180530735488
394570,"Enid, OK",OK,523,2019-11-30,670.3859857277469
395199,"Walla Walla, WA",WA,525,2019-11-30,1480.9691076442114
394444,"Carson City, NV",NV,551,2019-11-30,1637.0859889473345
394551,"Eagle Pass, TX",TX,552,2019-11-30,815.9061185605555
394913,"New York, NY",NY,1,2019-12-31,3065.066258373058
753899,"Los Angeles, CA",CA,2,2019-12-31,3392.6042133819
394463,"Chicago, IL",IL,3,2019-12-31,1554.5844723290777
394514,"Dallas, TX",TX,4,2019-12-31,1605.1271208526373
394692,"Houston, TX",TX,5,2019-12-31,1310.356787104817
395209,"Washington, DC",VA,6,2019-12-31,2291.624918380462
394974,"Philadelphia, PA",PA,7,2019-12-31,1575.7111731478967
394856,"Miami, FL",FL,8,2019-12-31,1766.028420265503
394347,"Atlanta, GA",GA,9,2019-12-31,1363.2356591750276
394404,"Boston, MA",MA,10,2019-12-31,2768.3598874378813
394976,"Phoenix, AZ",AZ,11,2019-12-31,1449.1491199071818
395057,"San Francisco, CA",CA,12,2019-12-31,4635.380017895441
395025,"Riverside, CA",CA,13,2019-12-31,2002.7735472998493
394532,"Detroit, MI",MI,14,2019-12-31,1094.1077205707306
395078,"Seattle, WA",WA,15,2019-12-31,2705.960314904449
394865,"Minneapolis, MN",MN,16,2019-12-31,1674.102473355665
395056,"San Diego, CA",CA,17,2019-12-31,2990.0575843987003
395148,"Tampa, FL",FL,18,2019-12-31,1309.6175858407953
394530,"Denver, CO",CO,19,2019-12-31,2174.54064362459
394358,"Baltimore, MD",MD,20,2019-12-31,1608.8861458159397
395121,"St. Louis, MO",MO,21,2019-12-31,1106.2750074672176
394943,"Orlando, FL",FL,22,2019-12-31,1420.490205673571
394458,"Charlotte, NC",NC,23,2019-12-31,1283.9591565721207
395055,"San Antonio, TX",TX,24,2019-12-31,1374.9468277153087
394998,"Portland, OR",OR,25,2019-12-31,2186.330179928473
395045,"Sacramento, CA",CA,26,2019-12-31,2241.664894448879
394982,"Pittsburgh, PA",PA,27,2019-12-31,829.899218047278
394466,"Cincinnati, OH",OH,28,2019-12-31,1142.7440791736578
394355,"Austin, TX",TX,29,2019-12-31,2014.4222072842524
394775,"Las Vegas, NV",NV,30,2019-12-31,1418.1612413398468
394735,"Kansas City, MO",MO,31,2019-12-31,1258.1651779644917
394492,"Columbus, OH",OH,32,2019-12-31,1265.7375911644194
394705,"Indianapolis, IN",IN,34,2019-12-31,1018.5032362757912
394475,"Cleveland, OH",OH,35,2019-12-31,1029.208571318774
395059,"San Jose, CA",CA,36,2019-12-31,5579.620659755949
394902,"Nashville, TN",TN,37,2019-12-31,1502.2856699848012
395194,"Virginia Beach, VA",VA,38,2019-12-31,1337.0178913801656
395005,"Providence, RI",RI,39,2019-12-31,1816.847049836327
394714,"Jacksonville, FL",FL,40,2019-12-31,1295.1027384319618
394862,"Milwaukee, WI",WI,41,2019-12-31,1509.68729744441
394935,"Oklahoma City, OK",OK,42,2019-12-31,996.7187962408652
395012,"Raleigh, NC",NC,43,2019-12-31,1533.687207530675
394849,"Memphis, TN",TN,44,2019-12-31,883.6083538925545
395022,"Richmond, VA",VA,45,2019-12-31,1349.0037010791625
394807,"Louisville, KY",KY,46,2019-12-31,1035.9684279074354
394910,"New Orleans, LA",LA,47,2019-12-31,1361.4879012703436
395053,"Salt Lake City, UT",UT,48,2019-12-31,1818.0335726713736
394669,"Hartford, CT",CT,49,2019-12-31,1577.8989051283825
394425,"Buffalo, NY",NY,50,2019-12-31,1175.1223061245726
394388,"Birmingham, AL",AL,51,2019-12-31,963.4271223103236
395031,"Rochester, NY",NY,52,2019-12-31,1040.854102858263
394640,"Grand Rapids, MI",MI,53,2019-12-31,1240.8653923827208
395167,"Tucson, AZ",AZ,54,2019-12-31,1225.898797425861
753924,"Urban Honolulu, HI",HI,55,2019-12-31,3047.6116287885243
395169,"Tulsa, OK",OK,56,2019-12-31,985.9566980369297
394619,"Fresno, CA",CA,57,2019-12-31,1437.8324577004817
395238,"Worcester, MA",MA,58,2019-12-31,1717.5497528820142
394938,"Omaha, NE",NE,59,2019-12-31,1301.9110383244438
394415,"Bridgeport, CT",CT,60,2019-12-31,2581.7001833151635
394653,"Greenville, SC",SC,61,2019-12-31,1013.8204230869572
394312,"Albuquerque, NM",NM,62,2019-12-31,1129.2080597021654
394357,"Bakersfield, CA",CA,63,2019-12-31,1267.3745561804571
394308,"Albany, NY",NY,64,2019-12-31,1563.6928653699429
394753,"Knoxville, TN",TN,65,2019-12-31,1010.4988250773084
394367,"Baton Rouge, LA",LA,66,2019-12-31,1114.2994583925258
394843,"McAllen, TX",TX,67,2019-12-31,775.3165822624073
394908,"New Haven, CT",CT,68,2019-12-31,1555.1115802252275
394561,"El Paso, TX",TX,69,2019-12-31,975.9425225164358
394318,"Allentown, PA",PA,70,2019-12-31,1033.6254589320838
394952,"Oxnard, CA",CA,71,2019-12-31,3121.767220057376
394486,"Columbia, SC",SC,72,2019-12-31,876.173658407587
753906,"North Port, FL",FL,73,2019-12-31,1516.5939151333914
394457,"Charleston, SC",SC,75,2019-12-31,1427.339356711932
394648,"Greensboro, NC",NC,76,2019-12-31,889.3475940478841
395134,"Stockton, CA",CA,77,2019-12-31,2012.5525509926847
394440,"Cape Coral, FL",FL,78,2019-12-31,1359.7761868548623
394399,"Boise City, ID",ID,79,2019-12-31,1589.6097580498192
394484,"Colorado Springs, CO",CO,80,2019-12-31,1634.233149943082
394798,"Little Rock, AR",AR,81,2019-12-31,913.6098313177788
394766,"Lakeland, FL",FL,82,2019-12-31,1064.44718973316
394304,"Akron, OH",OH,83,2019-12-31,958.9428060991077
394531,"Des Moines, IA",IA,84,2019-12-31,1334.193463299821
395115,"Springfield, MA",MA,85,2019-12-31,1462.567334921806
394931,"Ogden, UT",UT,87,2019-12-31,1611.0310802569925
394816,"Madison, WI",WI,88,2019-12-31,1764.4730148629778
395235,"Winston, NC",NC,89,2019-12-31,944.1329617583078
394528,"Deltona, FL",FL,90,2019-12-31,1270.2203921329071
395143,"Syracuse, NY",NY,91,2019-12-31,854.0805439731271
395006,"Provo, UT",UT,92,2019-12-31,1752.6543648570334
395160,"Toledo, OH",OH,93,2019-12-31,794.2832673491142
395224,"Wichita, KS",KS,94,2019-12-31,885.9893758291091
394549,"Durham, NC",NC,95,2019-12-31,1443.0510391860323
394352,"Augusta, GA",GA,96,2019-12-31,913.0061869872204
394957,"Palm Bay, FL",FL,97,2019-12-31,1249.6499385916009
394711,"Jackson, MS",MS,98,2019-12-31,836.7936622946299
394666,"Harrisburg, PA",PA,99,2019-12-31,1001.2147175856657
395113,"Spokane, WA",WA,100,2019-12-31,1462.5471578018685
395075,"Scranton, PA",PA,101,2019-12-31,954.9120877348056
394460,"Chattanooga, TN",TN,102,2019-12-31,1069.8681176714915
394871,"Modesto, CA",CA,103,2019-12-31,1655.673359828794
394768,"Lancaster, PA",PA,104,2019-12-31,1445.467145159565
394997,"Portland, ME",ME,105,2019-12-31,1774.2500562564678
395245,"Youngstown, OH",OH,106,2019-12-31,654.6354865019828
394770,"Lansing, MI",MI,107,2019-12-31,1035.5090341281066
394590,"Fayetteville, AR",AR,108,2019-12-31,1109.5018071651648
394589,"Fayetteville, NC",NC,109,2019-12-31,886.3192261925337
394792,"Lexington, KY",KY,110,2019-12-31,1112.008449786921
394971,"Pensacola, FL",FL,111,2019-12-31,1089.4552470470169
395068,"Santa Rosa, CA",CA,112,2019-12-31,3275.8069927715624
395019,"Reno, NV",NV,113,2019-12-31,1887.5620789620093
394698,"Huntsville, AL",AL,114,2019-12-31,1063.4247325046138
394995,"Port St. Lucie, FL",FL,115,2019-12-31,1404.289054582619
394761,"Lafayette, LA",LA,116,2019-12-31,1037.88097474942
394898,"Myrtle Beach, SC",SC,117,2019-12-31,1150.7658473206216
395116,"Springfield, MO",MO,118,2019-12-31,891.6292878365871
395195,"Visalia, CA",CA,119,2019-12-31,1239.786051920405
394746,"Killeen, TX",TX,120,2019-12-31,1111.0799448192593
394338,"Asheville, NC",NC,121,2019-12-31,1385.6730223232876
395244,"York, PA",PA,122,2019-12-31,1256.1579054958884
395183,"Vallejo, CA",CA,123,2019-12-31,2335.5324939352104
753917,"Santa Maria, CA",CA,124,2019-12-31,3070.136960244148
395050,"Salinas, CA",CA,125,2019-12-31,2923.1548647031955
395048,"Salem, OR",OR,126,2019-12-31,1690.7047813605311
394870,"Mobile, AL",AL,127,2019-12-31,735.0215510498921
395015,"Reading, PA",PA,128,2019-12-31,1230.744627275441
394502,"Corpus Christi, TX",TX,129,2019-12-31,1186.291314347343
394421,"Brownsville, TX",TX,130,2019-12-31,817.3631315679338
394820,"Manchester, NH",NH,131,2019-12-31,1888.244382979976
394612,"Fort Wayne, IN",IN,132,2019-12-31,858.2848986658632
394658,"Gulfport, MS",MS,133,2019-12-31,865.4570299566719
395051,"Salisbury, MD",DE,134,2019-12-31,1425.9869993822413
394596,"Flint, MI",MI,135,2019-12-31,759.1452839066544
394972,"Peoria, IL",IL,136,2019-12-31,819.0761929964758
394439,"Canton, OH",OH,137,2019-12-31,817.5603909760825
395070,"Savannah, GA",GA,138,2019-12-31,1205.5092198309817
394327,"Anchorage, AK",AK,139,2019-12-31,1772.597354103964
394372,"Beaumont, TX",TX,140,2019-12-31,1000.5554685096242
395096,"Shreveport, LA",LA,141,2019-12-31,930.4031788134204
395164,"Trenton, NJ",NJ,142,2019-12-31,1904.225095412981
394875,"Montgomery, AL",AL,143,2019-12-31,767.3813494644533
394520,"Davenport, IA",IL,144,2019-12-31,967.207764901402
395146,"Tallahassee, FL",FL,145,2019-12-31,1123.186729610631
394576,"Eugene, OR",OR,146,2019-12-31,1685.550111521976
394901,"Naples, FL",FL,147,2019-12-31,1896.1911392990785
394332,"Ann Arbor, MI",MI,148,2019-12-31,1760.8346861889004
394927,"Ocala, FL",FL,149,2019-12-31,950.811357070538
394679,"Hickory, NC",NC,150,2019-12-31,822.1514120541458
394697,"Huntington, WV",OH,151,2019-12-31,627.4994266585405
394602,"Fort Collins, CO",CO,152,2019-12-31,2051.7531083653566
395033,"Rockford, IL",IL,153,2019-12-31,901.3260003493922
394796,"Lincoln, NE",NE,154,2019-12-31,1297.609894204998
394622,"Gainesville, FL",FL,155,2019-12-31,1222.0645444927952
394405,"Boulder, CO",CO,156,2019-12-31,2717.6616118157644
394646,"Green Bay, WI",WI,157,2019-12-31,1233.3336913025294
394488,"Columbus, GA",GA,158,2019-12-31,774.0659154374939
395107,"South Bend, IN",IN,159,2019-12-31,799.5181341285218
395109,"Spartanburg, SC",SC,160,2019-12-31,923.5427505892516
394645,"Greeley, CO",CO,161,2019-12-31,1859.1497302541256
394808,"Lubbock, TX",TX,162,2019-12-31,1042.932877441444
394471,"Clarksville, TN",TN,163,2019-12-31,1008.8380465060854
395028,"Roanoke, VA",VA,164,2019-12-31,1027.961159358473
394579,"Evansville, IN",IN,165,2019-12-31,795.2893974616132
394747,"Kingsport, TN",TN,167,2019-12-31,774.9544576471744
394741,"Kennewick, WA",WA,168,2019-12-31,1645.4373680774752
395179,"Utica, NY",NY,169,2019-12-31,758.266334816924
394660,"Hagerstown, MD",MD,170,2019-12-31,1115.8477660337016
394543,"Duluth, MN",MN,171,2019-12-31,1012.928795500634
394937,"Olympia, WA",WA,172,2019-12-31,1834.3981539273584
394803,"Longview, TX",TX,173,2019-12-31,996.7242274671336
395229,"Wilmington, NC",NC,174,2019-12-31,1367.6353635581072
395061,"San Luis Obispo, CA",CA,175,2019-12-31,3100.937058157013
753875,"Crestview, FL",FL,176,2019-12-31,1588.4575252998873
394851,"Merced, CA",CA,177,2019-12-31,1463.7408278123175
395197,"Waco, TX",TX,178,2019-12-31,1051.1815058560255
394447,"Cedar Rapids, IA",IA,179,2019-12-31,1074.6159119224922
394348,"Atlantic City, NJ",NJ,180,2019-12-31,1443.305013048898
394412,"Bremerton, WA",WA,181,2019-12-31,2084.969846640707
395103,"Sioux Falls, SD",SD,182,2019-12-31,1317.4215970510274
395065,"Santa Cruz, CA",CA,183,2019-12-31,4053.7870700598073
394572,"Erie, PA",PA,184,2019-12-31,873.9438440499914
394924,"Norwich, CT",CT,185,2019-12-31,1547.4375158607213
394323,"Amarillo, TX",TX,186,2019-12-31,997.4766987914328
394772,"Laredo, TX",TX,187,2019-12-31,10119.060048252451
395171,"Tuscaloosa, AL",AL,188,2019-12-31,834.1174708597509
394483,"College Station, TX",TX,189,2019-12-31,1460.677061033802
394732,"Kalamazoo, MI",MI,190,2019-12-31,877.1392730115945
394811,"Lynchburg, VA",VA,191,2019-12-31,942.7026687501354
394455,"Charleston, WV",WV,192,2019-12-31,573.4372145069296
395240,"Yakima, WA",WA,193,2019-12-31,1265.186503005983
394585,"Fargo, ND",ND,194,2019-12-31,1484.1463117639073
394387,"Binghamton, NY",NY,195,2019-12-31,710.1108703014818
394609,"Fort Smith, AR",AR,196,2019-12-31,758.7002302117885
394334,"Appleton, WI",WI,197,2019-12-31,1241.5318403711958
395161,"Topeka, KS",KS,199,2019-12-31,850.4373988299524
394813,"Macon, GA",GA,200,2019-12-31,765.2716214853294
395174,"Tyler, TX",TX,201,2019-12-31,1110.574721559546
394361,"Barnstable Town, MA",MA,202,2019-12-31,2276.2155048050245
394519,"Daphne, AL",AL,203,2019-12-31,1273.2105111024398
394378,"Bellingham, WA",WA,205,2019-12-31,2127.558929280393
394429,"Burlington, VT",VT,206,2019-12-31,1879.7821284066315
395030,"Rochester, MN",MN,207,2019-12-31,1365.9001417580655
753895,"Lafayette, IN",IN,208,2019-12-31,919.4319832688096
394454,"Champaign, IL",IL,209,2019-12-31,1104.1346875092863
394848,"Medford, OR",OR,210,2019-12-31,1704.090927356605
394459,"Charlottesville, VA",VA,212,2019-12-31,1639.783491873779
394763,"Lake Charles, LA",LA,213,2019-12-31,1188.2132319531302
394773,"Las Cruces, NM",NM,214,2019-12-31,963.1620307247276
394464,"Chico, CA",CA,215,2019-12-31,1751.6547369495795
394681,"Hilton Head Island, SC",SC,216,2019-12-31,1553.453202274991
394346,"Athens, GA",GA,217,2019-12-31,1208.9337469914476
394765,"Lake Havasu City, AZ",AZ,218,2019-12-31,1164.529635413976
394485,"Columbia, MO",MO,219,2019-12-31,1132.860335438358
395114,"Springfield, IL",IL,220,2019-12-31,977.1709639884792
394691,"Houma, LA",LA,221,2019-12-31,1102.6945755279455
394872,"Monroe, LA",LA,222,2019-12-31,761.4104619436471
394565,"Elkhart, IN",IN,223,2019-12-31,888.0466795422094
394726,"Johnson City, TN",TN,224,2019-12-31,870.8187772055933
395247,"Yuma, AZ",AZ,225,2019-12-31,855.5573317621404
394623,"Gainesville, GA",GA,226,2019-12-31,1278.8410504570506
394716,"Jacksonville, NC",NC,227,2019-12-31,941.6238291765352
394597,"Florence, SC",SC,228,2019-12-31,689.6649255172093
395118,"St. Cloud, MN",MN,230,2019-12-31,1201.3875912473409
395011,"Racine, WI",WI,231,2019-12-31,1197.2105722725366
394380,"Bend, OR",OR,232,2019-12-31,2195.0985784075046
395047,"Saginaw, MI",MI,233,2019-12-31,667.871029343006
395202,"Warner Robins, GA",GA,234,2019-12-31,899.6374730107394
395151,"Terre Haute, IN",IN,235,2019-12-31,608.9426178348789
395009,"Punta Gorda, FL",FL,237,2019-12-31,1273.5177596677895
394386,"Billings, MT",MT,239,2019-12-31,1418.6955020873545
395018,"Redding, CA",CA,240,2019-12-31,1472.0131445407771
394748,"Kingston, NY",NY,241,2019-12-31,1659.802799566891
394960,"Panama City, FL",FL,242,2019-12-31,1235.8718199759014
394729,"Joplin, MO",MO,243,2019-12-31,796.2971447372533
394539,"Dover, DE",DE,244,2019-12-31,1157.1342074526517
394559,"El Centro, CA",CA,245,2019-12-31,1314.6598723203074
394712,"Jackson, TN",TN,246,2019-12-31,729.2210410416604
395246,"Yuba City, CA",CA,247,2019-12-31,1617.6403725768143
394406,"Bowling Green, KY",KY,248,2019-12-31,908.5870983149796
395119,"St. George, UT",UT,249,2019-12-31,1623.9298177643718
394896,"Muskegon, MI",MI,250,2019-12-31,772.3281417217812
394299,"Abilene, TX",TX,251,2019-12-31,936.529344363013
394707,"Iowa City, IA",IA,252,2019-12-31,1377.7180605525068
394351,"Auburn, AL",AL,253,2019-12-31,1173.0501028552092
394860,"Midland, TX",TX,254,2019-12-31,1687.293932260052
753869,"Bloomington, IL",IL,255,2019-12-31,1107.143045505982
394671,"Hattiesburg, MS",MS,255,2019-12-31,889.2272114242669
394944,"Oshkosh, WI",WI,257,2019-12-31,1143.6473654258923
394555,"Eau Claire, WI",WI,258,2019-12-31,1202.5868839918762
394651,"Greenville, NC",NC,259,2019-12-31,850.9502023768882
394428,"Burlington, NC",NC,260,2019-12-31,899.5939542076696
395210,"Waterloo, IA",IA,261,2019-12-31,917.5544378855666
394480,"Coeur d'Alene, ID",ID,262,2019-12-31,1708.372354048298
394553,"East Stroudsburg, PA",PA,263,2019-12-31,1252.852654817941
395007,"Pueblo, CO",CO,264,2019-12-31,1058.9343456703314
394392,"Blacksburg, VA",VA,265,2019-12-31,915.7271177827472
395215,"Wausau, WI",WI,266,2019-12-31,1067.198400213369
394731,"Kahului, HI",HI,267,2019-12-31,3091.8158236675063
394720,"Janesville, WI",WI,268,2019-12-31,1107.6488018828677
394393,"Bloomington, IN",IN,270,2019-12-31,1058.840609669919
394930,"Odessa, TX",TX,271,2019-12-31,1290.1704439468758
394710,"Jackson, MI",MI,272,2019-12-31,898.715318223359
395125,"State College, PA",PA,273,2019-12-31,1416.1626480188909
395079,"Sebastian, FL",FL,274,2019-12-31,1359.9076821559372
394814,"Madera, CA",CA,275,2019-12-31,1463.4162123479969
